,movieId,title,genres,title_short,year
7435,80880,Stone,Drama|Thriller,Stone,2010
7436,80906,Inside Job,Documentary,Inside Job,2010
7437,80917,Monsters,Drama|Sci-Fi,Monsters,2010
7438,80969,Never Let Me Go,Drama|Romance|Sci-Fi,Never Let Me Go,2010
7439,81018,The Illusionist,Animation,The Illusionist,2010
7440,81087,Luck by Chance,Drama,Luck by Chance,2009
7441,81132,Rubber,Action|Adventure|Comedy|Crime|Drama|Film-Noir|Horror|Mystery|Thriller|Western,Rubber,2010
7442,81156,Jackass 3D,Action|Comedy|Documentary,Jackass 3D,2010
7443,81158,Restrepo,Documentary|War,Restrepo,2010
7445,81229,Red,Action|Comedy,Red,2010
7446,81257,In a Better World,Drama,In a Better World,2010
7447,81383,Heartbreaker,Comedy|Romance,Heartbreaker,2010
7448,81417,Paranormal Activity 2,Horror|IMAX,Paranormal Activity 2,2010
7449,81456,Heartbeats,Drama|Romance,Heartbeats,2010
7450,81512,Hereafter,Drama|Fantasy,Hereafter,2010
7451,81520,Undisputed III: Redemption,Action|Crime|Drama,Undisputed III: Redemption,2010
7453,81537,Due Date,Comedy,Due Date,2010
7454,81562,127 Hours,Adventure|Drama|Thriller,127 Hours,2010
7455,81564,Megamind,Action|Animation|Children|Comedy|Sci-Fi|IMAX,Megamind,2010
7456,81591,Black Swan,Drama|Thriller,Black Swan,2010
7458,81782,Unstoppable,Action|Drama|Thriller,Unstoppable,2010
7459,81784,Morning Glory,Comedy|Drama|Romance,Morning Glory,2010
7460,81786,Certified Copy,Drama,Certified Copy,2010
7461,81788,The Next Three Days,Crime|Drama|Romance|Thriller,The Next Three Days,2010
7462,81791,Somewhere,Drama,Somewhere,2010
7463,81819,Biutiful,Drama,Biutiful,2010
7464,81831,The First Beautiful Thing,Comedy|Drama,The First Beautiful Thing,2010
7466,81845,The King's Speech,Drama,The King's Speech,2010
7467,81847,Tangled,Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,Tangled,2010
7468,81910,The Art of the Steal,Documentary,The Art of the Steal,2009
7469,81932,The Fighter,Drama,The Fighter,2010
7470,81949,The Romantics,Comedy|Drama|Romance,The Romantics,2010
7471,82041,The Loved Ones,Horror,The Loved Ones,2009
7472,82053,Casino Jack,Comedy|Crime,Casino Jack,2010
7474,82093,London Boulevard,Crime|Romance,London Boulevard,2010
7475,82095,Skyline,Sci-Fi|Thriller,Skyline,2010
7476,82152,Beastly,Drama|Fantasy|Romance,Beastly,2011
7477,82167,Love and Other Drugs,Comedy|Drama|Romance,Love and Other Drugs,2010
7478,82169,The Chronicles of Narnia: The Voyage of the Dawn Treader,Adventure|Children|Fantasy,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010
7479,82202,The Tourist,Drama|Thriller,The Tourist,2010
7480,82242,Rare Exports: A Christmas Tale,Action|Comedy,Rare Exports: A Christmas Tale,2010
7481,82366,Hatchet II,Comedy|Horror|Thriller,Hatchet II,2010
7482,82378,All Good Things,Drama|Mystery|Thriller,All Good Things,2010
7483,82459,True Grit,Western,True Grit,2010
7484,82461,Tron: Legacy,Action|Adventure|Sci-Fi|IMAX,Tron: Legacy,2010
7485,82499,How Do You Know,Comedy|Drama|Romance,How Do You Know,2010
7486,82527,Barney's Version,Drama,Barney's Version,2010
7487,82534,The Company Men,Drama,The Company Men,2010
7489,82667,I Saw the Devil,Crime|Thriller,I Saw the Devil,2010
7490,82684,Trash Humpers,Drama,Trash Humpers,2009
7491,82744,Faster,Action|Crime|Drama,Faster,2010
7492,82765,Little Big Soldier,Action|Adventure|Comedy|Drama|War,Little Big Soldier,2010
7493,82767,Rabbit Hole,Drama,Rabbit Hole,2010
7494,82848,One Week,Comedy,One Week,1920
7495,82852,Little Fockers,Comedy,Little Fockers,2010
7496,82854,Gulliver's Travels,Adventure|Comedy|Fantasy,Gulliver's Travels,2010
7498,83086,Burlesque,Drama|Musical|Romance,Burlesque,2010
7501,83177,Yogi Bear,Children|Comedy,Yogi Bear,2010
7502,83270,Made in Dagenham,Comedy|Drama,Made in Dagenham,2010
7503,83349,The Green Hornet,Action|Comedy|Crime|Fantasy|Thriller|IMAX,The Green Hornet,2011
7504,83369,The Way Back,Drama,The Way Back,2010
7505,83374,The Warrior's Way,Action|Fantasy|Western,The Warrior's Way,2010
7506,83480,Season of the Witch,Adventure|Drama|Fantasy,Season of the Witch,2011
7507,83601,Amer,Drama|Horror,Amer,2009
7508,83613,Cowboys & Aliens,Action|Sci-Fi|Thriller|Western|IMAX,Cowboys & Aliens,2011
7509,83796,Anything for Her,Crime|Drama|Thriller,Anything for Her,2008
7512,83910,The Dilemma,Comedy|Drama,The Dilemma,2011
7513,83969,Down Argentine Way,Comedy|Drama|Romance,Down Argentine Way,1940
7514,83976,The Trip,Comedy|Drama,The Trip,2010
7515,84152,Limitless,Sci-Fi|Thriller,Limitless,2011
7518,84189,I Spit on Your Grave,Crime|Horror|Thriller,I Spit on Your Grave,2010
7519,84240,Even the Rain,Drama,Even the Rain,2010
7521,84273,Zeitgeist: Moving Forward,Documentary,Zeitgeist: Moving Forward,2011
7522,84374,No Strings Attached,Comedy|Romance,No Strings Attached,2011
7523,84392,The Lincoln Lawyer,Crime|Drama|Thriller,The Lincoln Lawyer,2011
7524,84414,All-Star Superman,Action|Adventure|Animation|Sci-Fi,All-Star Superman,2011
7528,84601,Unknown,Drama|Mystery|Thriller,Unknown,2011
7529,84615,Cedar Rapids,Comedy,Cedar Rapids,2011
7530,84637,Gnomeo & Juliet,Adventure|Animation|Children|Comedy|Fantasy|Romance,Gnomeo & Juliet,2011
7532,84716,Castaway on the Moon,Comedy|Drama|Romance,Castaway on the Moon,2009
7533,84772,Paul,Adventure|Comedy|Sci-Fi,Paul,2011
7537,84942,Drive Angry,Action|Fantasy|Thriller,Drive Angry,2011
7538,84944,Rango,Action|Adventure|Animation|Children|Comedy|Western,Rango,2011
7539,84950,Take Me Home Tonight,Comedy|Drama,Take Me Home Tonight,2011
7540,84952,Confessions,Drama|Horror,Confessions,2010
7541,84954,The Adjustment Bureau,Romance|Sci-Fi|Thriller,The Adjustment Bureau,2011
7542,85020,The Mechanic,Action|Drama|Thriller,The Mechanic,2011
7543,85022,Hall Pass,Comedy,Hall Pass,2011
7544,85025,The Eagle,Adventure|Drama,The Eagle,2011
7545,85056,I Am Number Four,Action|Sci-Fi|Thriller|IMAX,I Am Number Four,2011
7546,85131,Battle: Los Angeles,Action|Sci-Fi|War,Battle: Los Angeles,2011
7547,85179,Summer Wars,Adventure|Animation|Comedy|Sci-Fi,Summer Wars,2009
7548,85213,The Sunset Limited,Drama,The Sunset Limited,2011
7550,85261,Mars Needs Moms,Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,Mars Needs Moms,2011
7551,85295,Scooby-Doo! Curse of the Lake Monster,Adventure|Children|Comedy|Mystery,Scooby-Doo! Curse of the Lake Monster,2010
7556,85367,Just Go with It,Comedy|Romance,Just Go with It,2011
7557,85394,Cave of Forgotten Dreams,Documentary,Cave of Forgotten Dreams,2010
7558,85397,Red Riding Hood,Fantasy|Horror|Mystery|Thriller,Red Riding Hood,2011
7559,85399,"Big Mommas: Like Father, Like Son",Comedy,"Big Mommas: Like Father, Like Son",2011
7560,85401,Super,Action|Comedy|Drama,Super,2010
7562,85414,Source Code,Action|Drama|Mystery|Sci-Fi|Thriller,Source Code,2011
7563,85438,Jane Eyre,Drama|Romance,Jane Eyre,2011
7564,85510,Sucker Punch,Action|Fantasy|Thriller|IMAX,Sucker Punch,2011
7565,85565,Chalet Girl,Comedy|Romance,Chalet Girl,2011
7569,85788,Insidious,Fantasy|Horror|Thriller,Insidious,2010
7570,85796,Hobo with a Shotgun,Action|Adventure|Crime|Thriller,Hobo with a Shotgun,2011
7571,85881,Win Win,Comedy|Drama,Win Win,2011
7572,85885,Room in Rome,Drama|Romance,Room in Rome,2010
7573,86000,Boy,Comedy|Drama,Boy,2010
7574,86014,Diary of a Wimpy Kid: Rodrick Rules,Comedy,Diary of a Wimpy Kid: Rodrick Rules,2011
7575,86028,Henry's Crime,Comedy|Crime,Henry's Crime,2010
7576,86059,Hop,Animation|Children|Comedy,Hop,2011
7577,86066,Playing the Victim,Comedy,Playing the Victim,2006
7579,86142,13 Assassins,Action,13 Assassins,2010
7582,86279,Into Eternity,Documentary,Into Eternity,2010
7583,86286,Daffy Duck's Quackbusters,Animation|Children|Comedy|Horror,Daffy Duck's Quackbusters,1988
7584,86290,American: The Bill Hicks Story,Comedy|Documentary,American: The Bill Hicks Story,2009
7585,86293,Arthur,Comedy,Arthur,2011
7586,86295,Scream 4,Comedy|Horror|Mystery|Thriller,Scream 4,2011
7587,86298,Rio,Adventure|Animation|Children|Comedy,Rio,2011
7589,86332,Thor,Action|Adventure|Drama|Fantasy|IMAX,Thor,2011
7594,86487,Mildred Pierce,Drama,Mildred Pierce,2011
7596,86548,Water for Elephants,Drama|Romance,Water for Elephants,2011
7597,86593,African Cats,Adventure|Documentary,African Cats,2011
7598,86628,Kill the Irishman,Action|Crime,Kill the Irishman,2011
7602,86781,Incendies,Drama|Mystery|War,Incendies,2010
7603,86815,Soul Surfer,Action|Drama,Soul Surfer,2011
7604,86817,Something Borrowed,Comedy|Drama|Romance,Something Borrowed,2011
7605,86833,Bridesmaids,Comedy,Bridesmaids,2011
7606,86835,Priest,Action|Horror|Sci-Fi|Thriller,Priest,2011
7608,86880,Pirates of the Caribbean: On Stranger Tides,Action|Adventure|Fantasy|IMAX,Pirates of the Caribbean: On Stranger Tides,2011
7609,86882,Midnight in Paris,Comedy|Fantasy|Romance,Midnight in Paris,2011
7610,86892,The Man from Nowhere,Action|Crime|Thriller,The Man from Nowhere,2010
7611,86898,The Tree of Life,Drama,The Tree of Life,2011
7612,86911,The Hangover Part II,Comedy,The Hangover Part II,2011
7613,86922,Nothing to Declare,Comedy,Nothing to Declare,2010
7615,87028,The Roommate,Drama|Thriller,The Roommate,2011
7616,87192,Attack the Block,Action|Comedy|Sci-Fi,Attack the Block,2011
7617,87194,The Way,Adventure|Comedy|Drama,The Way,2010
7618,87197,Let the Bullets Fly,Action|Comedy,Let the Bullets Fly,2010
7619,87222,Kung Fu Panda 2,Action|Adventure|Animation|Children|Comedy|IMAX,Kung Fu Panda 2,2011
7620,87232,X-Men: First Class,Action|Adventure|Sci-Fi|Thriller|War,X-Men: First Class,2011
7621,87234,Submarine,Comedy|Drama|Romance,Submarine,2010
7622,87287,American Grindhouse,Documentary,American Grindhouse,2010
7623,87298,Everything Must Go,Comedy|Drama,Everything Must Go,2010
7624,87304,Beginners,Drama,Beginners,2010
7625,87306,Super 8,Mystery|Sci-Fi|Thriller|IMAX,Super 8,2011
7626,87413,Bernie,Comedy|Drama,Bernie,1996
7627,87430,Green Lantern,Action|Adventure|Sci-Fi,Green Lantern,2011
7628,87444,Elektra Luxx,Comedy,Elektra Luxx,2010
7629,87483,Mr. Popper's Penguins,Comedy,Mr. Popper's Penguins,2011
7630,87485,Bad Teacher,Comedy,Bad Teacher,2011
7631,87520,Transformers: Dark of the Moon,Action|Adventure|Sci-Fi|War|IMAX,Transformers: Dark of the Moon,2011
7632,87522,Larry Crowne,Comedy|Drama|Romance,Larry Crowne,2011
7633,87529,Your Highness,Action|Adventure|Comedy|Fantasy,Your Highness,2011
7634,87660,Too Big to Fail,Drama,Too Big to Fail,2011
7635,87785,Takers,Action|Crime|Thriller,Takers,2010
7637,87867,Zookeeper,Comedy,Zookeeper,2011
7638,87869,Horrible Bosses,Comedy|Crime,Horrible Bosses,2011
7639,87876,Cars 2,Adventure|Animation|Children|Comedy|IMAX,Cars 2,2011
7641,88069,Delhi Belly,Comedy|Crime,Delhi Belly,2011
7643,88108,Monte Carlo,Adventure|Comedy|Romance,Monte Carlo,2011
7645,88129,Drive,Crime|Drama|Film-Noir|Thriller,Drive,2011
7646,88140,Captain America: The First Avenger,Action|Adventure|Sci-Fi|Thriller|War,Captain America: The First Avenger,2011
7647,88163,"Crazy, Stupid, Love.",Comedy|Drama|Romance,"Crazy, Stupid, Love.",2011
7648,88179,One Day,Drama|Romance,One Day,2011
7649,88235,The Guard,Comedy|Crime,The Guard,2011
7650,88267,Winnie the Pooh,Animation|Children|Comedy,Winnie the Pooh,2011
7651,88272,The Woman,Horror,The Woman,2011
7654,88356,The Smurfs,Animation|Children|Comedy,The Smurfs,2011
7655,88405,Friends with Benefits,Comedy|Romance,Friends with Benefits,2011
7657,88515,Blitz,Action|Crime|Thriller,Blitz,2011
7658,88593,The Yellow Sea,Crime|Drama|Thriller,The Yellow Sea,2010
7659,88672,Our Idiot Brother,Comedy,Our Idiot Brother,2011
7661,88699,Death Race 2,Action|Sci-Fi|Thriller,Death Race 2,2010
7662,88744,Rise of the Planet of the Apes,Action|Drama|Sci-Fi|Thriller,Rise of the Planet of the Apes,2011
7663,88746,Terri,Comedy,Terri,2011
7664,88785,The Change-Up,Comedy,The Change-Up,2011
7665,88810,The Help,Drama,The Help,2011
7666,88812,30 Minutes or Less,Action|Comedy|Crime,30 Minutes or Less,2011
7667,88911,My Afternoons with Margueritte,Comedy,My Afternoons with Margueritte,2010
7668,88932,Final Destination 5,Horror|Thriller|IMAX,Final Destination 5,2011
7669,88954,A Very Harold & Kumar 3D Christmas,Comedy,A Very Harold & Kumar 3D Christmas,2011
7670,89028,Don't Be Afraid of the Dark,Horror|Thriller,Don't Be Afraid of the Dark,2010
7671,89030,Fright Night,Comedy|Horror,Fright Night,2011
7672,89039,Another Earth,Drama|Romance|Sci-Fi,Another Earth,2011
7673,89047,Hesher,Drama,Hesher,2010
7674,89072,Stake Land,Horror,Stake Land,2010
7675,89085,The Debt,Drama|Thriller,The Debt,2011
7678,89118,The Skin I Live In,Drama,The Skin I Live In,2011
7679,89190,Conan the Barbarian,Action|Adventure|Fantasy,Conan the Barbarian,2011
7680,89208,Walled In,Horror|Thriller,Walled In,2009
7681,89281,Birdemic: Shock and Terror,Romance|Thriller,Birdemic: Shock and Terror,2010
7682,89305,The Inbetweeners Movie,Adventure|Comedy,The Inbetweeners Movie,2011
7683,89343,Red State,Action|Crime|Horror|Thriller,Red State,2011
7685,89388,I Don't Know How She Does It,Comedy,I Don't Know How She Does It,2011
7687,89470,Contagion,Sci-Fi|Thriller|IMAX,Contagion,2011
7688,89492,Moneyball,Drama,Moneyball,2011
7689,89580,Neds,Drama,Neds,2010
7690,89582,Cold Fish,Drama|Thriller,Cold Fish,2010
7691,89586,Phineas and Ferb the Movie: Across the 2nd Dimension,Adventure|Animation|Children,Phineas and Ferb the Movie: Across the 2nd Dimension,2011
7692,89678,Northanger Abbey,Drama|Romance,Northanger Abbey,2007
7693,89745,The Avengers,Action|Adventure|Sci-Fi|IMAX,The Avengers,2012
7694,89753,Tinker Tailor Soldier Spy,Drama|Film-Noir|Thriller,Tinker Tailor Soldier Spy,2011
7695,89759,A Separation,Drama,A Separation,2011
7696,89761,A Dangerous Method,Drama|Thriller,A Dangerous Method,2011
7697,89774,Warrior,Drama,Warrior,2011
7698,89804,The Ides of March,Drama,The Ides of March,2011
7699,89837,Kill List,Horror|Mystery|Thriller,Kill List,2011
7700,89840,Killer Elite,Action|Thriller,Killer Elite,2011
7701,89862,Bellflower,Action|Drama|Romance,Bellflower,2011
7702,89864,50/50,Comedy|Drama,50/50,2011
7703,89898,Generation P,Comedy|Drama|Sci-Fi,Generation P,2011
7704,89904,The Artist,Comedy|Drama|Romance,The Artist,2011
7705,89939,Gigi,Comedy,Gigi,1949
7707,90057,Take Shelter,Drama,Take Shelter,2011
7710,90249,Real Steel,Action|Drama|Sci-Fi|IMAX,Real Steel,2011
7711,90343,Footloose,Comedy|Drama|Musical,Footloose,2011
7712,90345,The Thing,Horror|Mystery|Sci-Fi|Thriller,The Thing,2011
7713,90353,Beautiful Boy,Drama,Beautiful Boy,2010
7714,90357,Tyrannosaur,Drama,Tyrannosaur,2011
7715,90374,Martha Marcy May Marlene,Drama|Thriller,Martha Marcy May Marlene,2011
7716,90376,We Need to Talk About Kevin,Drama|Thriller,We Need to Talk About Kevin,2011
7717,90384,Behind Enemy Lines II: Axis of Evil,Action|Thriller|War,Behind Enemy Lines II: Axis of Evil,2006
7718,90403,The Three Musketeers,Action|Adventure,The Three Musketeers,2011
7719,90405,In Time,Crime|Sci-Fi|Thriller,In Time,2011
7720,90428,Margaret,Drama,Margaret,2011
7721,90430,Carnage,Comedy|Drama,Carnage,2011
7722,90439,Margin Call,Drama|Thriller,Margin Call,2011
7723,90469,Paranormal Activity 3,Horror,Paranormal Activity 3,2011
7724,90471,Puncture,Drama,Puncture,2011
7725,90522,Johnny English Reborn,Adventure|Comedy|Thriller,Johnny English Reborn,2011
7726,90524,Abduction,Action|Drama|Mystery|Thriller,Abduction,2011
7727,90528,This Must Be the Place,Crime|Drama|Thriller,This Must Be the Place,2011
7728,90531,Shame,Drama,Shame,2011
7729,90576,What's Your Number?,Comedy|Romance,What's Your Number?,2011
7730,90600,Headhunters,Action|Crime|Thriller,Headhunters,2011
7732,90630,Miss Representation,Documentary,Miss Representation,2011
7733,90647,Puss in Boots,Adventure|Animation|Comedy|Fantasy|IMAX,Puss in Boots,2011
7734,90717,Tower Heist,Action|Comedy|Crime,Tower Heist,2011
7735,90719,J. Edgar,Drama,J. Edgar,2011
7736,90738,The Double,Action|Crime|Drama|Mystery|Thriller,The Double,2011
7737,90746,The Adventures of Tintin,Action|Animation|Mystery|IMAX,The Adventures of Tintin,2011
7739,90809,Tomboy,Drama,Tomboy,2011
7740,90863,George Harrison: Living in the Material World,Documentary,George Harrison: Living in the Material World,2011
7741,90866,Hugo,Children|Drama|Mystery,Hugo,2011
7742,90888,Immortals,Action|Drama|Fantasy,Immortals,2011
7743,90890,Jack and Jill,Comedy,Jack and Jill,2011
7744,90943,Into the Abyss,Documentary,Into the Abyss,2011
7745,90945,The Sign of Four,Adventure|Crime|Drama,The Sign of Four,1987
7746,91077,The Descendants,Comedy|Drama,The Descendants,2011
7747,91079,Like Crazy,Drama|Romance,Like Crazy,2011
7748,91094,The Muppets,Children|Comedy|Musical,The Muppets,2011
7750,91126,War Horse,Drama|War,War Horse,2011
7751,91128,The Rum Diary,Comedy|Drama|Thriller,The Rum Diary,2011
7752,91233,Lifted,Animation|Comedy|Sci-Fi,Lifted,2006
7754,91266,Another Cinderella Story,Children|Comedy|Musical|Romance,Another Cinderella Story,2008
7755,91273,Bunraku,Action|Drama|Fantasy,Bunraku,2010
7756,91323,The Sitter,Comedy,The Sitter,2011
7757,91325,Extremely Loud and Incredibly Close,Drama,Extremely Loud and Incredibly Close,2011
7758,91337,Play the Game,Comedy|Romance,Play the Game,2009
7760,91355,Asterix and the Vikings,Adventure|Animation|Children|Comedy|Fantasy,Asterix and the Vikings,2006
7761,91386,Happy Feet Two,Animation|Children|Comedy|IMAX,Happy Feet Two,2011
7762,91414,Arthur Christmas,Animation|Children|Comedy|Drama,Arthur Christmas,2011
7763,91470,Violet & Daisy,Action|Drama,Violet & Daisy,2011
7764,91483,Bullet to the Head,Action|Crime|Film-Noir,Bullet to the Head,2012
7765,91485,The Expendables 2,Action|Adventure,The Expendables 2,2012
7766,91488,The Snowman,Animation|Children|Musical,The Snowman,1982
7767,91500,The Hunger Games,Action|Adventure|Drama|Sci-Fi|Thriller,The Hunger Games,2012
7768,91529,The Dark Knight Rises,Action|Adventure|Crime|IMAX,The Dark Knight Rises,2012
7769,91535,The Bourne Legacy,Action|Adventure|Drama|Thriller|IMAX,The Bourne Legacy,2012
7770,91542,Sherlock Holmes: A Game of Shadows,Action|Adventure|Comedy|Crime|Mystery|Thriller,Sherlock Holmes: A Game of Shadows,2011
7771,91571,Coriolanus,Drama|Thriller,Coriolanus,2011
7772,91622,Young Adult,Comedy|Drama,Young Adult,2011
7773,91628,New Year's Eve,Comedy|Romance,New Year's Eve,2011
7775,91653,We Bought a Zoo,Comedy|Drama,We Bought a Zoo,2011
7776,91658,The Girl with the Dragon Tattoo,Drama|Thriller,The Girl with the Dragon Tattoo,2011
7777,91660,The Darkest Hour,Action|Horror|Sci-Fi|Thriller,The Darkest Hour,2011
7778,91666,Last Holiday,Comedy|Drama|Romance,Last Holiday,1950
7779,91671,Alvin and the Chipmunks: Chipwrecked,Animation|Comedy,Alvin and the Chipmunks: Chipwrecked,2011
7780,91688,Salvation Boulevard,Comedy|Thriller,Salvation Boulevard,2011
7781,91690,Friends with Kids,Comedy,Friends with Kids,2011
7783,91842,Contraband,Action|Crime|Drama|Thriller,Contraband,2012
7785,91869,Being Elmo: A Puppeteer's Journey,Documentary,Being Elmo: A Puppeteer's Journey,2011
7786,91873,Joyful Noise,Comedy|Musical,Joyful Noise,2012
7787,91890,The Iron Lady,Drama,The Iron Lady,2011
7788,91935,Albatross,Drama,Albatross,2011
7789,91947,The Revenant,Comedy|Horror,The Revenant,2009
7790,91974,Underworld: Awakening,Action|Fantasy|Horror|IMAX,Underworld: Awakening,2012
7791,91976,The Grey,Action|Drama,The Grey,2012
7792,91978,Man on a Ledge,Crime|Thriller,Man on a Ledge,2012
7793,91981,Sacrifice,Drama,Sacrifice,2010
7794,92008,Haywire,Action|Thriller,Haywire,2011
7796,92048,The Whistleblower,Drama|Thriller,The Whistleblower,2010
7798,92192,Apollo 18,Horror|Sci-Fi|Thriller,Apollo 18,2011
7799,92198,Seeking Justice,Action|Drama|Thriller,Seeking Justice,2011
7800,92234,Red Tails,Action|Adventure|Drama|War,Red Tails,2012
7801,92243,The Flowers of War,Drama|War,The Flowers of War,2011
7803,92264,One for the Money,Action|Comedy|Crime,One for the Money,2012
